Adj Close,Close,High,Low,Open,Volume
0.168263718,0.183464006,0.191146001,0.179297,0.180858999,241200000.0
0.176025495,0.191927001,0.196354002,0.180207998,0.182681993,170592000.0
0.169577077,0.184896007,0.193749994,0.184634998,0.186978996,185136000.0
0.167188823,0.182291999,0.189583004,0.177083001,0.188021004,176832000.0
0.150708586,0.164323002,0.180599004,0.162760004,0.180469006,274080000.0
0.157157049,0.171353996,0.174348995,0.164453,0.166666999,245904000.0
0.152380511,0.166145995,0.185416996,0.166145995,0.176042005,187824000.0
0.162889212,0.177604005,0.180469006,0.157291993,0.165364996,282096000.0
0.179607898,0.195832998,0.201432005,0.183332995,0.185416996,366432000.0
0.211134925,0.230207995,0.238802001,0.206119999,0.206249997,1290624000.0
0.196804404,0.214582995,0.235285997,0.213150993,0.231509998,509904000.0
0.195132494,0.212760001,0.219791993,0.206771001,0.208333001,521184000.0
0.20779188,0.226563007,0.226563007,0.191797003,0.210417002,517152000.0
0.20611991,0.224739999,0.245702997,0.217188001,0.220833004,778560000.0
0.203492284,0.221874997,0.228125006,0.192187995,0.224479005,739632000.0
0.200626209,0.21875,0.238542005,0.216015995,0.225130007,569184000.0
0.201641515,0.219857007,0.225911006,0.206249997,0.219857007,183456000.0
0.209940806,0.228906006,0.234634995,0.224739999,0.225780994,303648000.0
0.218061239,0.237760007,0.241667002,0.228125006,0.228125006,469536000.0
0.224152014,0.244400993,0.247005001,0.238280997,0.244791999,418992000.0
0.251380354,0.274089009,0.277083009,0.249478996,0.249478996,592176000.0
0.256783187,0.279980004,0.293749988,0.262760013,0.273698002,491904000.0
0.243976131,0.266016006,0.291406006,0.264582992,0.280990005,375888000.0
0.233108878,0.254166991,0.266276002,0.250259995,0.264063001,332352000.0
0.234900057,0.256119996,0.260937989,0.245832995,0.26067701,460704000.0
0.241586983,0.263410985,0.275000006,0.257030994,0.260937989,467280000.0
0.235138431,0.256379992,0.266797006,0.250521004,0.264582992,380016000.0
0.242542669,0.264452994,0.264582992,0.247916996,0.249219,447840000.0
0.242304131,0.264192998,0.270832986,0.260710001,0.269401014,275088000.0
0.248633534,0.271093994,0.271093994,0.249219,0.263410985,338592000.0
0.286131084,0.311978996,0.3125,0.270051986,0.270117015,987840000.0
0.304043859,0.331510007,0.356770992,0.30338499,0.311197996,1052160000.0
0.299983621,0.327082992,0.341145992,0.322917014,0.33724001,610272000.0
0.330435634,0.360285997,0.366667002,0.322005004,0.322005004,614880000.0
0.312403649,0.340624988,0.366145998,0.33724001,0.358723998,614352000.0
0.282907307,0.308463991,0.335676998,0.308333009,0.331510007,607392000.0
0.317060947,0.345703006,0.347656012,0.309635013,0.314583004,618288000.0
0.272278398,0.296875,0.348437995,0.28775999,0.342707992,604608000.0
0.261769772,0.285416991,0.314583004,0.277083009,0.303124994,586608000.0
0.224032745,0.244270995,0.280469,0.239583001,0.280469,1184880000.0
0.242901251,0.264844,0.269270986,0.243229002,0.25572899,1209192000.0
0.233586669,0.254687995,0.275000006,0.252083004,0.266667008,232680000.0
0.208508193,0.227344006,0.254166991,0.219791993,0.253645986,777936000.0
0.221166641,0.241145998,0.249478996,0.222135007,0.227604002,603936000.0
0.22236082,0.242448002,0.254166991,0.237499997,0.25,346560000.0
0.233825132,0.25494799,0.260937989,0.235937998,0.238280997,351264000.0
0.252693713,0.27552101,0.288542002,0.248697996,0.251563013,755304000.0
0.2598584,0.283333004,0.297656,0.277864993,0.28697899,388152000.0
0.284220636,0.309895992,0.311457992,0.288801998,0.289323002,458736000.0
0.282070845,0.30755201,0.322135001,0.300000012,0.316145986,280200000.0
0.278966337,0.304167002,0.3125,0.303124994,0.312240005,105552000.0
0.273472488,0.298177004,0.3125,0.287499994,0.287499994,183672000.0
0.256037563,0.279166996,0.289582998,0.273176998,0.287499994,189504000.0
0.262963831,0.286718994,0.293749988,0.278124988,0.278905988,142992000.0
0.266307801,0.29036501,0.295832992,0.283333004,0.287499994,251928000.0
0.243617564,0.265625,0.292708009,0.254166991,0.290625006,281112000.0
0.234541386,0.25572899,0.271874994,0.255207986,0.269791991,335304000.0
0.217106476,0.236718997,0.25572899,0.229688004,0.25572899,380064000.0
0.201581851,0.219791993,0.232291996,0.216666996,0.229166999,331560000.0
0.206358433,0.224999994,0.241405994,0.208333001,0.220833004,512664000.0
0.229287058,0.25,0.250521004,0.224999994,0.237499997,371232000.0
0.224749014,0.245051995,0.252083004,0.243229002,0.25,350616000.0
0.229287058,0.25,0.254036009,0.237760007,0.241667002,345432000.0
0.239318863,0.260937989,0.266667008,0.224999994,0.224999994,368664000.0
0.243617564,0.265625,0.270832986,0.261458009,0.267188013,194784000.0
0.262724519,0.286457986,0.288801998,0.266406,0.267448008,246936000.0
0.25699231,0.280207992,0.295832992,0.279166996,0.280207992,128112000.0
0.249349743,0.271874994,0.285676986,0.267969012,0.283854008,136248000.0
0.252215773,0.275000006,0.28125,0.260417014,0.265625,156432000.0
0.246245161,0.268489987,0.277604014,0.25572899,0.27552101,131928000.0
0.248633534,0.271093994,0.274479002,0.262499988,0.271874994,108576000.0
0.272099674,0.296680003,0.302082986,0.271614999,0.272395998,443328000.0
0.278966337,0.304167002,0.312759995,0.295051992,0.312759995,266232000.0
0.284220636,0.309895992,0.311457992,0.298958004,0.300000012,129816000.0
0.294251442,0.320832998,0.324479014,0.308073014,0.308593988,204720000.0
0.298789591,0.325780988,0.338281006,0.324999988,0.332551986,464472000.0
0.270606339,0.295051992,0.315625012,0.292187989,0.308854014,658872000.0
0.286370426,0.312240005,0.312759995,0.284375012,0.29036501,352800000.0
0.294012934,0.320573002,0.323698014,0.304688007,0.310416996,332616000.0
0.286608875,0.3125,0.323958009,0.310938001,0.317187995,153048000.0
0.298073232,0.324999988,0.329167008,0.310416996,0.314063013,189264000.0
0.297356814,0.324218988,0.327082992,0.320832998,0.326301992,149376000.0
0.299983621,0.327082992,0.331510007,0.317187995,0.320573002,178080000.0
0.30332765,0.330729008,0.34375,0.325520992,0.332031012,388896000.0
0.30380547,0.331250012,0.340624988,0.327603996,0.337500006,204144000.0
0.304283231,0.331770986,0.339323014,0.329427004,0.339062989,246144000.0
0.283265054,0.308854014,0.33307299,0.306250006,0.33307299,230136000.0
0.298551142,0.325520992,0.326041996,0.300520986,0.313542008,239760000.0
0.280876666,0.306250006,0.329167008,0.305207998,0.321875006,222648000.0
0.269412339,0.293749988,0.304167002,0.282292008,0.302343994,285888000.0
0.267740309,0.29192701,0.309374988,0.287499994,0.294010013,125976000.0
0.267621189,0.291797012,0.296615005,0.284895986,0.29114601,239976000.0
0.265113652,0.289063007,0.306250006,0.285416991,0.293229014,216336000.0
0.270905554,0.295378,0.299479008,0.285416991,0.287499994,242592000.0
0.255081892,0.278124988,0.297917008,0.275000006,0.296094,163488000.0
0.262963831,0.286718994,0.287499994,0.262499988,0.265365005,301104000.0
0.254365504,0.277343988,0.284375012,0.272917002,0.278905988,227568000.0
0.265292495,0.289258003,0.295572996,0.279166996,0.279426992,346824000.0
0.269890279,0.294270992,0.297917008,0.260417014,0.26067701,387264000.0
0.289236546,0.315364987,0.319792002,0.301041991,0.30338499,467568000.0
0.296162784,0.322917014,0.326563001,0.304167002,0.318749994,337344000.0
0.312403649,0.340624988,0.355729014,0.320313007,0.320313007,676128000.0
0.321957558,0.351042002,0.353125006,0.329167008,0.337500006,333816000.0
0.312881559,0.341145992,0.354167014,0.335417002,0.341145992,373872000.0
0.305477291,0.33307299,0.359375,0.324479014,0.345833004,340584000.0
0.288997173,0.315104008,0.337500006,0.3125,0.334895998,300264000.0
0.285653204,0.311457992,0.316666991,0.30260399,0.30677101,419568000.0
0.278966337,0.304167002,0.313802004,0.297656,0.313802004,525048000.0
0.26153034,0.285156012,0.307031006,0.280990005,0.304948002,1027176000.0
0.267262578,0.291406006,0.295832992,0.258332998,0.277864993,665256000.0
0.24696143,0.269270986,0.293229014,0.266667008,0.279166996,415944000.0
0.249111354,0.271614999,0.286457986,0.242707998,0.252864987,535776000.0
0.239318863,0.260937989,0.293749988,0.258332998,0.277604014,401616000.0
0.248871893,0.27135399,0.279166996,0.259961009,0.262760013,578976000.0
0.243139654,0.265103996,0.27135399,0.258854002,0.27135399,339216000.0
0.225465342,0.245832995,0.265103996,0.242969006,0.264063001,463248000.0
0.221882969,0.241926998,0.255989999,0.219009995,0.229947999,416952000.0
0.243379027,0.265365005,0.268750012,0.253645986,0.257551998,294888000.0
0.26606831,0.290104002,0.296875,0.257292002,0.25911501,387360000.0
0.260097772,0.283594012,0.294270992,0.274479002,0.292448014,182112000.0
0.251737893,0.274479002,0.28697899,0.273438007,0.282292008,193968000.0
0.229764923,0.250521004,0.270832986,0.248697996,0.266927004,385512000.0
0.239557311,0.261198014,0.270832986,0.234375,0.252083004,265776000.0
0.234063596,0.255207986,0.267904013,0.245832995,0.261458009,210960000.0
0.217584282,0.237240002,0.256705999,0.236978993,0.251042008,192120000.0
0.237467155,0.258919001,0.263020992,0.239062995,0.246614993,299256000.0
0.237407565,0.258854002,0.262499988,0.243750006,0.252604008,304536000.0
0.255559772,0.278645992,0.285416991,0.263541996,0.267969012,192888000.0
0.272278398,0.296875,0.302082986,0.272917002,0.275000006,268632000.0
0.293296695,0.319792002,0.333332986,0.302082986,0.303905994,635040000.0
0.273472488,0.298177004,0.314583004,0.287499994,0.314583004,258240000.0
0.26535216,0.289323002,0.301562995,0.284895986,0.301562995,187080000.0
0.237646937,0.25911501,0.285416991,0.246353999,0.271874994,564528000.0
0.224749014,0.245051995,0.28125,0.238542005,0.267969012,805248000.0
0.225704685,0.246094003,0.272917002,0.224999994,0.232813001,530040000.0
0.26702413,0.29114601,0.293229014,0.260417014,0.262499988,470736000.0
0.263501287,0.287304997,0.295051992,0.274219006,0.285937995,423864000.0
0.24696143,0.269270986,0.286457986,0.266667008,0.279166996,235536000.0
0.242184952,0.264063001,0.285156012,0.255207986,0.27135399,178776000.0
0.223554954,0.243750006,0.254426986,0.240885004,0.254296988,298752000.0
0.219256237,0.239062995,0.256249994,0.226563007,0.254166991,382512000.0
0.20779188,0.226563007,0.236458004,0.216666996,0.229166999,409752000.0
0.219733164,0.239583001,0.248438001,0.229166999,0.229166999,165072000.0
0.21232906,0.231509998,0.258332998,0.221939996,0.256770998,363864000.0
0.196506366,0.214258,0.237499997,0.209114999,0.235026002,382344000.0
0.184385344,0.201041996,0.217708007,0.184896007,0.217447996,636408000.0
0.15476878,0.168750003,0.183853999,0.151563004,0.183853999,981624000.0
0.170054927,0.185416996,0.203125,0.178124994,0.179167002,784080000.0
0.17268154,0.188281,0.192708001,0.173958004,0.186589003,474264000.0
0.183907494,0.200521007,0.208854005,0.182813004,0.201563001,997224000.0
0.157634884,0.171875,0.202083007,0.170833007,0.196614996,950928000.0
0.15476878,0.168750003,0.177864999,0.154688001,0.163542002,785184000.0
0.190117583,0.207292005,0.208333001,0.168815002,0.186197996,853392000.0
0.190117583,0.207292005,0.211457998,0.195313007,0.200521007,757632000.0
0.184863195,0.201563001,0.205728993,0.194792002,0.202083007,409512000.0
0.170532733,0.185938001,0.204166993,0.182291999,0.200781003,675072000.0
0.158828989,0.173177004,0.186197996,0.168750003,0.184634998,569016000.0
0.143065959,0.155990005,0.172396004,0.155208007,0.162239999,1094424000.0
0.147782877,0.161133006,0.166666999,0.158853993,0.162499994,658872000.0
0.136616573,0.148957998,0.178124994,0.145833001,0.163542002,946200000.0
0.121809244,0.132813007,0.161979005,0.125521004,0.141406,1105392000.0
0.106523126,0.116145998,0.148957998,0.114583001,0.130989999,845256000.0
0.133989841,0.146093994,0.159374997,0.125521004,0.125521004,949080000.0
0.128496155,0.140103996,0.149479002,0.130729005,0.147917002,343824000.0
0.137094364,0.149479002,0.155208007,0.132813007,0.138541996,339456000.0
0.137810677,0.150260001,0.154166996,0.141146004,0.143490002,419232000.0
0.125211895,0.136522993,0.154947996,0.133332998,0.150000006,495168000.0
0.114405096,0.124739997,0.139322996,0.124219,0.137500003,290808000.0
0.149514422,0.163020998,0.164323002,0.117707998,0.120833002,910368000.0
0.166710988,0.181770995,0.185938001,0.155728996,0.160155997,815448000.0
0.141751722,0.154557005,0.180989996,0.151041999,0.180207998,432768000.0
0.155246645,0.169271007,0.176042005,0.150260001,0.150260001,573768000.0
0.158351183,0.172656,0.176042005,0.163280994,0.171615005,302904000.0
0.169337705,0.184634998,0.185416996,0.159896001,0.163801998,392928000.0
0.183429688,0.200000003,0.207812995,0.177083001,0.180207998,447648000.0
0.179607898,0.195832998,0.215625003,0.193749994,0.203384995,669000000.0
0.165516838,0.180469006,0.196875006,0.177343994,0.196875006,414984000.0
0.17148751,0.186978996,0.200000003,0.186197996,0.194270998,592584000.0
0.204388365,0.222852007,0.228125006,0.182813004,0.186978996,948168000.0
0.19895421,0.216927007,0.237499997,0.213541999,0.229166999,1018704000.0
0.19107227,0.208333001,0.21875,0.202344,0.210417002,377712000.0
0.210120499,0.229102001,0.233333007,0.204687998,0.205728993,433632000.0
0.209224463,0.228125006,0.231250003,0.214844003,0.228906006,451728000.0
0.188206211,0.205208004,0.220833004,0.200521007,0.220312998,440016000.0
0.194177732,0.211719006,0.214193001,0.192318007,0.193749994,259248000.0
0.195132494,0.212760001,0.213020995,0.197916999,0.205208004,354168000.0
0.19943209,0.217447996,0.222004995,0.211979002,0.216146007,243720000.0
0.197282314,0.215103999,0.226042002,0.210417002,0.217708007,358344000.0
0.19829759,0.216211006,0.217708007,0.205728993,0.215103999,371856000.0
0.179131031,0.195313007,0.221353993,0.193749994,0.216406003,320520000.0
0.178891584,0.195051998,0.196354002,0.183594003,0.195051998,367584000.0
0.179847285,0.196094006,0.200000003,0.190951005,0.191405997,250440000.0
0.17148751,0.186978996,0.196354002,0.176562995,0.194792002,720384000.0
0.170532733,0.185938001,0.198697999,0.185156003,0.188021004,384288000.0
0.169337705,0.184634998,0.185677007,0.177864999,0.184375003,259608000.0
0.164800584,0.179688007,0.184634998,0.170833007,0.182551995,354336000.0
0.169815511,0.185156003,0.193749994,0.180989996,0.183072999,467736000.0
0.182235584,0.198697999,0.204166993,0.174999997,0.182813004,690888000.0
0.215672955,0.235156,0.239062995,0.224479005,0.226042002,1108512000.0
0.22737667,0.247916996,0.254166991,0.222917005,0.223177001,1081176000.0
0.204686448,0.223177001,0.246875003,0.222917005,0.241667002,701304000.0
0.214001,0.233333007,0.242707998,0.212500006,0.214844003,646512000.0
0.223077074,0.243229002,0.25,0.224999994,0.232031003,815304000.0
0.207671747,0.226431996,0.245832995,0.21875,0.241926998,1034664000.0
0.203014433,0.221353993,0.226042002,0.211719006,0.219791993,751824000.0
0.190833807,0.208073005,0.224479005,0.206771001,0.215884998,533832000.0
0.170771137,0.186197996,0.21875,0.182291999,0.206510007,784056000.0
0.184265211,0.200911,0.204166993,0.166666999,0.183853999,915288000.0
0.166532084,0.181575999,0.199739993,0.179167002,0.186458007,1413504000.0
0.16814357,0.183332995,0.188021004,0.173437998,0.174478993,742296000.0
0.184385344,0.201041996,0.207552001,0.189453006,0.192708001,834408000.0
0.199193627,0.217188001,0.217708007,0.201822996,0.205468997,938280000.0
0.205880567,0.224479005,0.226823002,0.210938007,0.210938007,829344000.0
0.191311628,0.208593994,0.213801995,0.189062998,0.212760001,1216776000.0
0.184385344,0.201041996,0.210938007,0.192187995,0.201563001,762144000.0
0.206358433,0.224999994,0.228125006,0.202603996,0.203646004,1082352000.0
0.218061239,0.237760007,0.238542005,0.214844003,0.214844003,1351128000.0
0.228809252,0.249478996,0.265560001,0.243229002,0.252344012,1875984000.0
0.22785452,0.248438001,0.255207986,0.238280997,0.245572999,1225200000.0
0.240989909,0.262760013,0.264582992,0.233658999,0.247134998,943896000.0
0.218538985,0.238280997,0.276042014,0.235416993,0.259635001,1990560000.0
0.234780759,0.255989999,0.263020992,0.237499997,0.238802001,1877352000.0
0.258425742,0.281771004,0.282813013,0.256249994,0.258332998,1697760000.0
0.256037563,0.279166996,0.292187989,0.265103996,0.28697899,1509672000.0
0.269890279,0.294270992,0.295832992,0.279166996,0.279166996,1542960000.0
0.260097772,0.283594012,0.298698008,0.27135399,0.288542002,1702152000.0
0.260276586,0.283789009,0.29114601,0.275000006,0.275781006,1433280000.0
0.26415807,0.288020998,0.297917008,0.27552101,0.281314999,1632960000.0
0.248095945,0.270507991,0.291406006,0.268750012,0.285937995,1423176000.0
0.237646937,0.25911501,0.27630201,0.25572899,0.269791991,1265160000.0
0.245527938,0.267708004,0.27474001,0.25494799,0.255207986,1991616000.0
0.220211044,0.240104005,0.258073002,0.224218994,0.257551998,3362472000.0
0.240512997,0.262239993,0.266406,0.248958007,0.255989999,1724760000.0
0.239557311,0.261198014,0.275000006,0.254426986,0.258854002,1547664000.0
0.227911294,0.248500004,0.272707999,0.244375005,0.266250014,1097160000.0
0.249425769,0.271957994,0.280000001,0.252124995,0.25445801,1186416000.0
0.264482737,0.28837499,0.299167007,0.280416995,0.288708001,1426872000.0
0.268456697,0.292708009,0.305207998,0.277624995,0.283042014,1440264000.0
0.261921942,0.285582989,0.293541998,0.280333012,0.287499994,764112000.0
0.274762064,0.299582988,0.301874995,0.28125,0.281374991,1112448000.0
0.295245737,0.321916997,0.351666987,0.312207997,0.312207997,2301864000.0
0.320619464,0.349583,0.35512501,0.322292,0.323749989,1632264000.0
0.33231318,0.362333,0.374958009,0.336250007,0.345375001,1773840000.0
0.314772725,0.343207985,0.354791999,0.339583009,0.354458004,1239000000.0
0.292494237,0.318917006,0.36787501,0.313542008,0.34224999,1828320000.0
0.305945128,0.333582997,0.344958007,0.318542004,0.319750011,1423728000.0
0.281832397,0.307292014,0.340833008,0.304167002,0.340833008,1486008000.0
0.301894903,0.329167008,0.330541998,0.312958002,0.319166988,915672000.0
0.318326592,0.347083002,0.366457999,0.330958009,0.33812499,1583280000.0
0.348057926,0.379500002,0.380416989,0.342707992,0.348333001,1867368000.0
0.340071261,0.370792001,0.389375001,0.365833014,0.389375001,1547784000.0
0.338580906,0.369167,0.370833009,0.357333004,0.35958299,960504000.0
0.343242854,0.374249995,0.380124986,0.356667012,0.358332992,953520000.0
0.358643651,0.391041994,0.393750012,0.368458003,0.372833014,975600000.0
0.332695514,0.362749994,0.397000015,0.359416991,0.396833003,1620144000.0
0.317103922,0.345750004,0.358832985,0.343333006,0.351208001,1319040000.0
0.306442201,0.334125012,0.359957993,0.330000013,0.355749995,998904000.0
0.298607916,0.325583011,0.335417002,0.318917006,0.333292007,921216000.0
0.30116865,0.328375012,0.332249999,0.314792007,0.32654199,702432000.0
0.311983526,0.340166986,0.354167014,0.327499986,0.331250012,1242600000.0
0.326695561,0.356207997,0.358332992,0.330249995,0.33237499,957096000.0
0.332466394,0.362500012,0.372916996,0.351875007,0.357374996,919056000.0
0.32979089,0.35958299,0.370833009,0.352499992,0.361292005,575832000.0
0.344694674,0.375833005,0.383332998,0.351583004,0.358792007,1064688000.0
0.355012536,0.387082994,0.39083299,0.366667002,0.381332994,1049976000.0
0.351994276,0.383792013,0.416667014,0.379166991,0.402292013,2244912000.0
0.357190818,0.389458001,0.399333,0.369792014,0.381249994,1680576000.0
0.350426793,0.382082999,0.387291998,0.375,0.381624997,947952000.0
0.336058855,0.366416991,0.379999995,0.361250013,0.379916996,920568000.0
0.32979089,0.35958299,0.375957996,0.355832994,0.35779199,3308904000.0
0.32715413,0.35670799,0.364582986,0.349000007,0.362457991,1262928000.0
0.345267713,0.376457989,0.379500002,0.357082993,0.35916701,1022472000.0
0.339918166,0.370624989,0.378708005,0.365666986,0.376708001,621552000.0
0.357763916,0.390082985,0.393958002,0.369583011,0.370207995,987168000.0
0.359292805,0.391750008,0.396874994,0.385832995,0.391541988,698976000.0
0.379584849,0.413875014,0.414999992,0.385417014,0.388292015,1141152000.0
0.369725496,0.403124988,0.413249999,0.398833007,0.412625015,712680000.0
0.358910471,0.391333014,0.404166996,0.38508299,0.403708011,581928000.0
0.370871902,0.404374987,0.410207987,0.382292002,0.383125007,1102728000.0
0.358414263,0.390792012,0.413500011,0.387291998,0.407332987,938712000.0
0.357649356,0.389957994,0.396625012,0.380207986,0.385749996,946152000.0
0.363229275,0.396041989,0.402916998,0.378250003,0.385417014,1094544000.0
0.348860323,0.380374998,0.401457995,0.376042008,0.395042002,856656000.0
0.32979089,0.35958299,0.396582991,0.351875007,0.387542009,1513128000.0
0.343969196,0.375041991,0.379166991,0.345625013,0.352957994,1759200000.0
0.350465268,0.38212499,0.388749987,0.363541991,0.373542011,1484568000.0
0.348898739,0.380416989,0.390374988,0.375416994,0.380207986,761184000.0
0.348210841,0.379667014,0.386249989,0.368582994,0.384667009,640032000.0
0.358261138,0.390625,0.392500013,0.369792014,0.371250004,757920000.0
0.347179145,0.378542006,0.389582992,0.371917009,0.388749987,895752000.0
0.351267844,0.382999986,0.388541996,0.379166991,0.383625001,909336000.0
0.354439348,0.386458009,0.392500013,0.380041987,0.384375006,730920000.0
0.338733107,0.369332999,0.374291986,0.363750011,0.371167004,1040016000.0
0.343052059,0.374042004,0.377916992,0.36491701,0.366791993,406296000.0
0.318174332,0.346917003,0.371874988,0.346457988,0.369583011,1020096000.0
0.308391124,0.336250007,0.344375014,0.329582989,0.341708004,802824000.0
0.298302472,0.32525,0.339917004,0.322082996,0.331874996,1014072000.0
0.300748467,0.32791701,0.333958,0.323958009,0.329582989,1221744000.0
0.30017525,0.327291995,0.332542002,0.317167014,0.326667011,904632000.0
0.315919191,0.344458014,0.346875012,0.334374994,0.342707992,981552000.0
0.309384376,0.337332994,0.345667005,0.330208004,0.341917008,690144000.0
